Env_code,Rep,Entry,RIL_ID,FTdap,FTgdd
IA14,2,24,RIL24,77,1626.5
IA14,2,25,RIL25,74,1538.5
IA14,2,27,RIL27,70,1434
IA14,2,28,RIL28,.,.
IA14,2,29,RIL29,67,1364.5
IA14,2,30,RIL30,71,1459.5
IA14,2,31,RIL31,75,1566
IA14,2,32,RIL32,75,1566
IA14,2,33,RIL33,74,1538.5
IA14,2,34,RIL34,73,1510.5
IA14,2,35,RIL35,76,1596.5
IA14,2,36,RIL36,79,1668.5
IA14,2,37,RIL37,71,1459.5
IA14,2,38,RIL38,77,1626.5
IA14,2,39,RIL39,71,1459.5
IA14,2,40,RIL40,73,1510.5
IA14,2,41,RIL41,75,1566
IA14,2,42,RIL42,75,1566
IA14,2,43,RIL43,70,1434
IA14,2,44,RIL44,76,1596.5
IA14,2,45,RIL45,72,1482.5
IA14,2,46,RIL46,73,1510.5
IA14,2,47,RIL47,76,1596.5
IA14,2,48,RIL48,73,1510.5
IA14,2,49,RIL49,70,1434
IA14,2,50,RIL50,74,1538.5
IA14,2,51,RIL51,76,1596.5
IA14,2,52,RIL52,81,1711
IA14,2,53,RIL53,68,1385.5
IA14,2,54,RIL54,77,1626.5
IA14,2,55,RIL55,75,1566
IA14,2,56,RIL56,78,1649.5
IA14,2,57,RIL57,70,1434
IA14,2,58,RIL58,78,1649.5
IA14,2,59,RIL59,73,1510.5
IA14,2,60,RIL60,67,1364.5
IA14,2,61,RIL61,68,1385.5
IA14,2,62,RIL62,74,1538.5
IA14,2,63,RIL63,68,1385.5
IA14,2,64,RIL64,65,1324.5
IA14,2,65,RIL65,75,1566
IA14,2,66,RIL66,72,1482.5
IA14,2,68,RIL68,77,1626.5
IA14,2,69,RIL69,79,1668.5
IA14,2,70,RIL70,71,1459.5
IA14,2,71,RIL71,73,1510.5
IA14,2,72,RIL72,.,.
IA14,2,73,RIL73,79,1668.5
IA14,2,74,RIL74,83,1755
IA14,2,75,RIL75,69,1408.5
IA14,2,76,RIL76,80,1687.5
IA14,2,77,RIL77,73,1510.5
IA14,2,78,RIL78,74,1538.5
IA14,2,79,RIL79,74,1538.5
IA14,2,80,RIL80,69,1408.5
IA14,2,81,RIL81,74,1538.5
IA14,2,82,RIL82,75,1566
IA14,2,83,RIL83,71,1459.5
IA14,2,84,RIL84,69,1408.5
IA14,2,85,RIL85,69,1408.5
IA14,2,86,RIL86,79,1668.5
IA14,2,87,RIL87,79,1668.5
IA14,2,88,RIL88,78,1649.5
IA14,2,89,RIL89,78,1649.5
IA14,2,90,RIL90,79,1668.5
IA14,2,91,RIL91,73,1510.5
IA14,2,92,RIL92,83,1755
IA14,2,93,RIL93,78,1649.5
IA14,2,94,RIL94,78,1649.5
IA14,2,95,RIL95,74,1538.5
IA14,2,96,RIL96,71,1459.5
IA14,2,97,RIL97,74,1538.5
IA14,2,98,RIL98,73,1510.5
IA14,2,99,RIL99,70,1434
IA14,2,100,RIL100,78,1649.5
IA14,2,101,RIL101,76,1596.5
IA14,2,102,RIL102,70,1434
IA14,2,103,RIL103,78,1649.5
IA14,2,104,RIL104,74,1538.5
IA14,2,105,RIL105,76,1596.5
IA14,2,106,RIL106,79,1668.5
IA14,2,107,RIL107,80,1687.5
IA14,2,108,RIL108,77,1626.5
IA14,2,109,RIL109,73,1510.5
IA14,2,110,RIL110,74,1538.5
IA14,2,111,RIL111,75,1566
IA14,2,112,RIL112,74,1538.5
IA14,2,113,RIL113,67,1364.5
IA14,2,114,RIL114,76,1596.5
IA14,2,115,RIL115,84,1778
IA14,2,116,RIL116,73,1510.5
IA14,2,117,RIL117,78,1649.5
IA14,2,118,RIL118,73,1510.5
IA14,2,119,RIL119,74,1538.5
IA14,2,120,RIL120,81,1711
IA14,2,121,RIL121,72,1482.5
IA14,2,122,RIL122,66,1343
IA14,2,123,RIL123,74,1538.5
IA14,2,124,RIL124,76,1596.5
IA14,2,125,RIL125,76,1596.5
IA14,2,126,RIL126,67,1364.5
IA14,2,127,RIL127,72,1482.5
IA14,2,128,RIL128,68,1385.5
IA14,2,129,RIL129,74,1538.5
IA14,2,130,RIL130,78,1649.5
IA14,2,131,RIL131,74,1538.5
IA14,2,132,RIL132,74,1538.5
IA14,2,133,RIL133,72,1482.5
IA14,2,134,RIL134,73,1510.5
IA14,2,135,RIL135,69,1408.5
IA14,2,136,RIL136,74,1538.5
IA14,2,137,RIL137,70,1434
IA14,2,138,RIL138,75,1566
IA14,2,139,RIL139,73,1510.5
IA14,2,140,RIL140,75,1566
IA14,2,141,RIL141,78,1649.5
IA14,2,142,RIL142,75,1566
IA14,2,143,RIL143,78,1649.5
IA14,2,144,RIL144,74,1538.5
IA14,2,145,RIL145,73,1510.5
IA14,2,146,RIL146,77,1626.5
IA14,2,147,RIL147,79,1668.5
IA14,2,148,RIL148,71,1459.5
IA14,2,149,RIL149,70,1434
IA14,2,150,RIL150,76,1596.5
IA14,2,151,RIL151,73,1510.5
IA14,2,152,RIL152,83,1755
IA14,2,153,RIL153,79,1668.5
IA14,2,154,RIL154,74,1538.5
IA14,2,156,RIL156,69,1408.5
IA14,2,157,RIL157,75,1566
IA14,2,158,RIL158,76,1596.5
IA14,2,159,RIL159,90,1892.5
IA14,2,160,RIL160,76,1596.5
IA14,2,162,RIL162,77,1626.5
IA14,2,163,RIL163,73,1510.5
IA14,2,164,RIL164,76,1596.5
IA14,2,165,RIL165,76,1596.5
IA14,2,166,RIL166,76,1596.5
IA14,2,167,RIL167,76,1596.5
IA14,2,168,RIL168,77,1626.5
IA14,2,169,RIL169,74,1538.5
IA14,2,170,RIL170,76,1596.5
IA14,2,171,RIL171,74,1538.5
IA14,2,172,RIL172,76,1596.5
IA14,2,173,RIL173,72,1482.5
IA14,2,174,RIL174,73,1510.5
IA14,2,175,RIL175,83,1755
IA14,2,176,RIL176,76,1596.5
IA14,2,177,RIL177,75,1566
IA14,2,178,RIL178,74,1538.5
IA14,2,179,RIL179,72,1482.5
IA14,2,180,RIL180,73,1510.5
IA14,2,181,RIL181,76,1596.5
IA14,2,182,RIL182,73,1510.5
IA14,2,183,RIL183,70,1434
IA14,2,184,RIL184,73,1510.5
IA14,2,185,RIL185,73,1510.5
IA14,2,186,RIL186,75,1566
IA14,2,187,RIL187,74,1538.5
IA14,2,188,RIL188,75,1566
IA14,2,189,RIL189,72,1482.5
IA14,2,190,RIL190,74,1538.5
IA14,2,191,RIL191,80,1687.5
IA14,2,192,RIL192,75,1566
IA14,2,193,RIL193,77,1626.5
IA14,2,194,RIL194,77,1626.5
IA14,2,195,RIL195,75,1566
IA14,2,196,RIL196,74,1538.5
IA14,2,197,RIL197,73,1510.5
IA14,2,198,RIL198,77,1626.5
IA14,2,199,RIL199,78,1649.5
IA14,2,200,RIL200,69,1408.5
IA14,2,201,RIL201,74,1538.5
IA14,2,202,RIL202,86,1815.5
IA14,2,203,RIL203,73,1510.5
IA14,2,204,RIL204,75,1566
IA14,2,205,RIL205,76,1596.5
IA14,2,206,RIL206,73,1510.5
IA14,2,207,RIL207,71,1459.5
IA14,2,208,RIL208,70,1434
IA14,2,209,RIL209,71,1459.5
IA14,2,210,RIL210,78,1649.5
IA14,2,211,RIL211,70,1434
IA14,2,212,RIL212,70,1434
IA14,2,213,RIL213,74,1538.5
IA14,2,214,RIL214,77,1626.5
IA14,2,215,RIL215,78,1649.5
IA14,2,217,RIL217,73,1510.5
IA14,2,218,RIL218,77,1626.5
IA14,2,219,RIL219,75,1566
IA14,2,220,RIL220,79,1668.5
IA14,2,221,RIL221,68,1385.5
IA14,2,222,RIL222,66,1343
IA14,2,223,RIL223,71,1459.5
IA14,2,224,RIL224,72,1482.5
IA14,2,225,RIL225,76,1596.5
IA14,2,226,RIL226,78,1649.5
IA14,2,227,RIL227,72,1482.5
IA14,2,229,RIL229,79,1668.5
IA14,2,230,RIL230,70,1434
IA14,2,231,RIL231,87,1846
IA14,2,232,RIL232,79,1668.5
IA14,2,233,RIL233,72,1482.5
IA14,2,234,RIL234,74,1538.5
IA14,2,235,RIL235,75,1566
IA14,2,237,RIL237,71,1459.5
IA14,2,238,RIL238,78,1649.5
IA14,2,239,RIL239,75,1566
IA14,2,240,RIL240,76,1596.5
IA14,2,241,RIL241,75,1566
IA14,2,242,RIL242,69,1408.5
IA14,2,243,RIL243,68,1385.5
IA14,2,244,RIL244,73,1510.5
IA14,2,245,RIL245,69,1408.5
IA14,2,246,RIL246,78,1649.5
IA14,2,247,RIL247,74,1538.5
IA14,2,248,RIL248,73,1510.5
KS11,1,5,RIL5,75,2358.15
KS11,1,6,RIL6,75,2358.15
KS11,1,7,RIL7,107,3087.45
KS11,1,8,RIL8,99,2987.3
KS11,1,9,RIL9,72,2269.85
KS11,1,10,RIL10,.,.
KS11,1,11,RIL11,80,2514.65
KS11,1,12,RIL12,120,3293.25
KS11,1,13,RIL13,74,2328.75
KS11,1,14,RIL14,62,1994.15
KS11,1,15,RIL15,67,2123.5
KS11,1,16,RIL16,61,1965.05
KS11,1,17,RIL17,129,3450.75
KS11,1,18,RIL18,56,1798.95
KS11,1,19,RIL19,129,3450.75
KS11,1,20,RIL20,92,2849.4
KS11,1,21,RIL21,70,2204.75
KS11,1,22,RIL22,122,3344.15
KS11,1,23,RIL23,81,2545.7
KS11,1,24,RIL24,.,.
KS11,1,25,RIL25,63,2022.65
KS11,1,27,RIL27,61,1965.05
KS11,1,28,RIL28,113,3171.3
KS11,1,29,RIL29,54,1725.45
KS11,1,30,RIL30,61,1965.05
KS11,1,31,RIL31,108,3099.4
KS11,1,32,RIL32,72,2269.85
KS11,1,33,RIL33,58,1868.25
KS11,1,34,RIL34,109,3111.9
KS11,1,35,RIL35,72,2269.85
KS11,1,36,RIL36,.,.
KS11,1,37,RIL37,72,2269.85
KS11,1,38,RIL38,74,2328.75
KS11,1,39,RIL39,57,1836.95
KS11,1,40,RIL40,64,2047.65
KS11,1,41,RIL41,72,2269.85
KS11,1,42,RIL42,66,2097.05
KS11,1,43,RIL43,95,2900.75
KS11,1,44,RIL44,73,2299.25
KS11,1,45,RIL45,56,1798.95
KS11,1,46,RIL46,92,2849.4
KS11,1,47,RIL47,71,2236.25
KS11,1,48,RIL48,67,2123.5
KS11,1,49,RIL49,61,1965.05
KS11,1,50,RIL50,107,3087.45
KS11,1,51,RIL51,75,2358.15
KS11,1,52,RIL52,81,2545.7
KS11,1,53,RIL53,81,2545.7
KS11,1,54,RIL54,109,3111.9
KS11,1,55,RIL55,60,1932.55
KS11,1,56,RIL56,72,2269.85
KS11,1,57,RIL57,70,2204.75
KS11,1,58,RIL58,71,2236.25
KS11,1,59,RIL59,57,1836.95
KS11,1,60,RIL60,97,2947.3
KS11,1,61,RIL61,106,3073.95
KS11,1,62,RIL62,70,2204.75
KS11,1,63,RIL63,88,2787.45
KS11,1,64,RIL64,77,2429.15
KS11,1,65,RIL65,76,2393.6
KS11,1,66,RIL66,61,1965.05
KS11,1,68,RIL68,64,2047.65
KS11,1,69,RIL69,124,3384.65
KS11,1,70,RIL70,62,1994.15
KS11,1,71,RIL71,63,2022.65
KS11,1,72,RIL72,72,2269.85
KS11,1,73,RIL73,76,2393.6
KS11,1,74,RIL74,129,3450.75
KS11,1,75,RIL75,97,2947.3
KS11,1,76,RIL76,102,3007.45
KS11,1,77,RIL77,87,2749.9
KS11,1,78,RIL78,67,2123.5
KS11,1,79,RIL79,74,2328.75
KS11,1,80,RIL80,104,3041.05
KS11,1,81,RIL81,81,2545.7
KS11,1,82,RIL82,75,2358.15
KS11,1,83,RIL83,60,1932.55
KS11,1,84,RIL84,61,1965.05
KS11,1,85,RIL85,.,.
KS11,1,86,RIL86,77,2429.15
KS11,1,87,RIL87,80,2514.65
KS11,1,88,RIL88,76,2393.6
KS11,1,89,RIL89,.,.
KS11,1,90,RIL90,114,3187.3
KS11,1,91,RIL91,74,2328.75
KS11,1,92,RIL92,77,2429.15
KS11,1,93,RIL93,76,2393.6
KS11,1,94,RIL94,76,2393.6
KS11,1,95,RIL95,.,.
KS11,1,96,RIL96,73,2299.25
KS11,1,97,RIL97,77,2429.15
KS11,1,98,RIL98,74,2328.75
KS11,1,99,RIL99,108,3099.4
KS11,1,100,RIL100,75,2358.15
KS11,1,101,RIL101,89,2806.45
KS11,1,102,RIL102,82,2577.75
KS11,1,103,RIL103,129,3450.75
KS11,1,104,RIL104,131,3477.3
KS11,1,105,RIL105,73,2299.25
KS11,1,106,RIL106,92,2849.4
KS11,1,107,RIL107,84,2638
KS11,1,108,RIL108,74,2328.75
KS11,1,109,RIL109,90,2819.4
KS11,1,110,RIL110,69,2171.75
KS11,1,111,RIL111,122,3344.15
KS11,1,112,RIL112,73,2299.25
KS11,1,113,RIL113,72,2269.85
KS11,1,114,RIL114,71,2236.25
KS11,1,115,RIL115,96,2921.3
KS11,1,116,RIL116,125,3398.25
KS11,1,117,RIL117,73,2299.25
KS11,1,118,RIL118,60,1932.55
KS11,1,119,RIL119,122,3344.15
KS11,1,120,RIL120,127,3427.8
KS11,1,121,RIL121,68,2146
KS11,1,122,RIL122,97,2947.3
KS11,1,123,RIL123,80,2514.65
KS11,1,124,RIL124,59,1898.65
KS11,1,125,RIL125,75,2358.15
KS11,1,126,RIL126,59,1898.65
KS11,1,127,RIL127,123,3365.65
KS11,1,128,RIL128,118,3246.8
KS11,1,129,RIL129,74,2328.75
KS11,1,130,RIL130,74,2328.75
KS11,1,131,RIL131,68,2146
KS11,1,132,RIL132,64,2047.65
KS11,1,133,RIL133,121,3317.7
KS11,1,134,RIL134,62,1994.15
KS11,1,135,RIL135,61,1965.05
KS11,1,136,RIL136,69,2171.75
KS11,1,137,RIL137,98,2972.8
KS11,1,138,RIL138,68,2146
KS11,1,139,RIL139,62,1994.15
KS11,1,140,RIL140,72,2269.85
KS11,1,141,RIL141,62,1994.15
KS11,1,142,RIL142,66,2097.05
KS11,1,143,RIL143,72,2269.85
KS11,1,144,RIL144,66,2097.05
KS11,1,145,RIL145,68,2146
KS11,1,146,RIL146,72,2269.85
KS11,1,147,RIL147,69,2171.75
KS11,1,148,RIL148,63,2022.65
KS11,1,149,RIL149,60,1932.55
KS11,1,150,RIL150,97,2947.3
KS11,1,151,RIL151,65,2072.15
KS11,1,152,RIL152,84,2638
KS11,1,153,RIL153,108,3099.4
KS11,1,154,RIL154,82,2577.75
KS11,1,156,RIL156,79,2485.65
KS11,1,157,RIL157,96,2921.3
KS11,1,158,RIL158,59,1898.65
KS11,1,159,RIL159,69,2171.75
KS11,1,160,RIL160,69,2171.75
KS11,1,162,RIL162,63,2022.65
KS11,1,163,RIL163,72,2269.85
KS11,1,164,RIL164,81,2545.7
KS11,1,165,RIL165,77,2429.15
KS11,1,166,RIL166,70,2204.75
KS11,1,167,RIL167,72,2269.85
KS11,1,168,RIL168,60,1932.55
KS11,1,169,RIL169,71,2236.25
KS11,1,170,RIL170,71,2236.25
KS11,1,171,RIL171,68,2146
KS11,1,172,RIL172,59,1898.65
KS11,1,173,RIL173,118,3246.8
KS11,1,174,RIL174,71,2236.25
KS11,1,175,RIL175,129,3450.75
KS11,1,176,RIL176,72,2269.85
KS11,1,177,RIL177,113,3171.3
KS11,1,178,RIL178,63,2022.65
KS11,1,179,RIL179,59,1898.65
KS11,1,180,RIL180,98,2972.8
KS11,1,181,RIL181,61,1965.05
KS11,1,182,RIL182,60,1932.55
KS11,1,183,RIL183,59,1898.65
KS11,1,184,RIL184,58,1868.25
KS11,1,185,RIL185,61,1965.05
KS11,1,186,RIL186,120,3293.25
KS11,1,187,RIL187,75,2358.15
KS11,1,188,RIL188,68,2146
KS11,1,189,RIL189,68,2146
KS11,1,190,RIL190,64,2047.65
KS11,1,191,RIL191,123,3365.65
KS11,1,192,RIL192,72,2269.85
KS11,1,193,RIL193,61,1965.05
KS11,1,194,RIL194,73,2299.25
KS11,1,195,RIL195,65,2072.15
KS11,1,196,RIL196,59,1898.65
KS11,1,197,RIL197,61,1965.05
KS11,1,198,RIL198,77,2429.15
KS11,1,199,RIL199,72,2269.85
KS11,1,200,RIL200,54,1725.45
KS11,1,201,RIL201,94,2881.35
KS11,1,202,RIL202,120,3293.25
KS11,1,203,RIL203,60,1932.55
KS11,1,204,RIL204,77,2429.15
KS11,1,205,RIL205,73,2299.25
KS11,1,206,RIL206,61,1965.05
KS11,1,207,RIL207,56,1798.95
KS11,1,208,RIL208,55,1762.95
KS11,1,209,RIL209,63,2022.65
KS11,1,210,RIL210,76,2393.6
KS11,1,211,RIL211,80,2514.65
KS11,1,212,RIL212,54,1725.45
KS11,1,213,RIL213,55,1762.95
KS11,1,214,RIL214,63,2022.65
KS11,1,215,RIL215,72,2269.85
KS11,1,217,RIL217,62,1994.15
KS11,1,218,RIL218,92,2849.4
KS11,1,219,RIL219,78,2462.15
KS11,1,220,RIL220,71,2236.25
KS11,1,221,RIL221,76,2393.6
KS11,1,222,RIL222,76,2393.6
KS11,1,223,RIL223,60,1932.55
KS11,1,224,RIL224,61,1965.05
KS11,1,225,RIL225,70,2204.75
KS11,1,226,RIL226,68,2146
KS11,1,227,RIL227,63,2022.65
KS11,1,229,RIL229,91,2833.9
KS11,1,230,RIL230,49,1543.8
KS11,1,231,RIL231,112,3151.3
KS11,1,232,RIL232,72,2269.85
KS11,1,233,RIL233,58,1868.25
KS11,1,234,RIL234,56,1798.95
KS11,1,235,RIL235,58,1868.25
KS11,1,237,RIL237,81,2545.7
KS11,1,238,RIL238,70,2204.75
KS11,1,239,RIL239,97,2947.3
KS11,1,240,RIL240,65,2072.15
KS11,1,241,RIL241,77,2429.15
KS11,1,242,RIL242,81,2545.7
KS11,1,243,RIL243,57,1836.95
KS11,1,244,RIL244,59,1898.65
KS11,1,245,RIL245,56,1798.95
KS11,1,246,RIL246,114,3187.3
KS11,1,247,RIL247,70,2204.75
KS11,1,248,RIL248,61,1965.05
KS11,2,5,RIL5,70,2204.75
KS11,2,6,RIL6,74,2328.75
KS11,2,7,RIL7,87,2749.9
KS11,2,8,RIL8,70,2204.75
KS11,2,9,RIL9,62,1994.15
KS11,2,10,RIL10,94,2881.35
KS11,2,11,RIL11,63,2022.65
KS11,2,12,RIL12,95,2900.75
KS11,2,13,RIL13,61,1965.05
KS11,2,14,RIL14,56,1798.95
KS11,2,15,RIL15,59,1898.65
KS11,2,16,RIL16,52,1654.35
KS11,2,17,RIL17,119,3274.25
KS11,2,18,RIL18,56,1798.95
KS11,2,19,RIL19,115,3199.25
KS11,2,20,RIL20,79,2485.65
KS11,2,21,RIL21,56,1798.95
KS11,2,22,RIL22,110,3121.9
KS11,2,23,RIL23,69,2171.75
KS11,2,24,RIL24,69,2171.75
KS11,2,25,RIL25,56,1798.95
KS11,2,27,RIL27,56,1798.95
KS11,2,28,RIL28,118,3246.8
KS11,2,29,RIL29,50,1585.8
KS11,2,30,RIL30,56,1798.95
KS11,2,31,RIL31,92,2849.4
KS11,2,32,RIL32,68,2146
KS11,2,33,RIL33,55,1762.95
KS11,2,34,RIL34,82,2577.75
KS11,2,35,RIL35,61,1965.05
KS11,2,36,RIL36,88,2787.45
KS11,2,37,RIL37,59,1898.65
KS11,2,38,RIL38,64,2047.65
KS11,2,39,RIL39,50,1585.8
KS11,2,40,RIL40,59,1898.65
KS11,2,41,RIL41,57,1836.95
KS11,2,42,RIL42,55,1762.95
KS11,2,43,RIL43,79,2485.65
KS11,2,44,RIL44,63,2022.65
KS11,2,45,RIL45,58,1868.25
KS11,2,46,RIL46,78,2462.15
KS11,2,47,RIL47,57,1836.95
KS11,2,48,RIL48,57,1836.95
KS11,2,49,RIL49,54,1725.45
KS11,2,50,RIL50,84,2638
KS11,2,51,RIL51,64,2047.65
KS11,2,52,RIL52,65,2072.15
KS11,2,53,RIL53,74,2328.75
KS11,2,54,RIL54,90,2819.4
KS11,2,55,RIL55,55,1762.95
KS11,2,56,RIL56,63,2022.65
KS11,2,57,RIL57,54,1725.45
KS11,2,58,RIL58,60,1932.55
KS11,2,59,RIL59,51,1623.3
KS11,2,60,RIL60,81,2545.7
KS11,2,61,RIL61,83,2605.25
KS11,2,62,RIL62,61,1965.05
KS11,2,63,RIL63,77,2429.15
KS11,2,64,RIL64,70,2204.75
KS11,2,65,RIL65,63,2022.65
KS11,2,66,RIL66,54,1725.45
KS11,2,68,RIL68,56,1798.95
KS11,2,69,RIL69,92,2849.4
KS11,2,70,RIL70,53,1687.95
KS11,2,71,RIL71,55,1762.95
KS11,2,72,RIL72,62,1994.15
KS11,2,73,RIL73,70,2204.75
KS11,2,74,RIL74,109,3111.9
KS11,2,75,RIL75,90,2819.4
KS11,2,76,RIL76,78,2462.15
KS11,2,77,RIL77,74,2328.75
KS11,2,78,RIL78,60,1932.55
KS11,2,79,RIL79,60,1932.55
KS11,2,80,RIL80,77,2429.15
KS11,2,81,RIL81,70,2204.75
KS11,2,82,RIL82,64,2047.65
KS11,2,83,RIL83,58,1868.25
KS11,2,84,RIL84,57,1836.95
KS11,2,85,RIL85,79,2485.65
KS11,2,86,RIL86,73,2299.25
KS11,2,87,RIL87,73,2299.25
KS11,2,88,RIL88,70,2204.75
KS11,2,89,RIL89,88,2787.45
KS11,2,90,RIL90,90,2819.4
KS11,2,91,RIL91,64,2047.65
KS11,2,92,RIL92,67,2123.5
KS11,2,93,RIL93,66,2097.05
KS11,2,94,RIL94,78,2462.15
KS11,2,95,RIL95,104,3041.05
KS11,2,96,RIL96,62,1994.15
KS11,2,97,RIL97,66,2097.05
KS11,2,98,RIL98,61,1965.05
KS11,2,99,RIL99,83,2605.25
KS11,2,100,RIL100,60,1932.55
KS11,2,101,RIL101,72,2269.85
KS11,2,102,RIL102,62,1994.15
KS11,2,103,RIL103,119,3274.25
KS11,2,104,RIL104,95,2900.75
KS11,2,105,RIL105,61,1965.05
KS11,2,106,RIL106,72,2269.85
KS11,2,107,RIL107,75,2358.15
KS11,2,108,RIL108,62,1994.15
KS11,2,109,RIL109,77,2429.15
KS11,2,110,RIL110,56,1798.95
KS11,2,111,RIL111,106,3073.95
KS11,2,112,RIL112,60,1932.55
KS11,2,113,RIL113,54,1725.45
KS11,2,114,RIL114,57,1836.95
KS11,2,115,RIL115,74,2328.75
KS11,2,116,RIL116,107,3087.45
KS11,2,117,RIL117,59,1898.65
KS11,2,118,RIL118,48,1508.3
KS11,2,119,RIL119,92,2849.4
KS11,2,120,RIL120,117,3228.25
KS11,2,121,RIL121,53,1687.95
KS11,2,122,RIL122,78,2462.15
KS11,2,123,RIL123,70,2204.75
KS11,2,124,RIL124,52,1654.35
KS11,2,125,RIL125,63,2022.65
KS11,2,126,RIL126,54,1725.45
KS11,2,127,RIL127,95,2900.75
KS11,2,128,RIL128,83,2605.25
KS11,2,129,RIL129,60,1932.55
KS11,2,130,RIL130,66,2097.05
KS11,2,131,RIL131,60,1932.55
KS11,2,132,RIL132,59,1898.65
KS11,2,133,RIL133,87,2749.9
KS11,2,134,RIL134,54,1725.45
KS11,2,135,RIL135,58,1868.25
KS11,2,136,RIL136,59,1898.65
KS11,2,137,RIL137,84,2638
KS11,2,138,RIL138,61,1965.05
KS11,2,139,RIL139,56,1798.95
KS11,2,140,RIL140,64,2047.65
KS11,2,141,RIL141,61,1965.05
KS11,2,142,RIL142,60,1932.55
KS11,2,143,RIL143,71,2236.25
KS11,2,144,RIL144,57,1836.95
KS11,2,145,RIL145,59,1898.65
KS11,2,146,RIL146,62,1994.15
KS11,2,147,RIL147,57,1836.95
KS11,2,148,RIL148,55,1762.95
KS11,2,149,RIL149,54,1725.45
KS11,2,150,RIL150,94,2881.35
KS11,2,151,RIL151,57,1836.95
KS11,2,152,RIL152,73,2299.25
KS11,2,153,RIL153,94,2881.35
KS11,2,154,RIL154,84,2638
KS11,2,156,RIL156,72,2269.85
KS11,2,157,RIL157,89,2806.45
KS11,2,158,RIL158,56,1798.95
KS11,2,159,RIL159,117,3228.25
KS11,2,160,RIL160,61,1965.05
KS11,2,162,RIL162,50,1585.8
KS11,2,163,RIL163,51,1623.3
KS11,2,164,RIL164,70,2204.75
KS11,2,165,RIL165,69,2171.75
KS11,2,166,RIL166,62,1994.15
KS11,2,167,RIL167,62,1994.15
KS11,2,168,RIL168,54,1725.45
KS11,2,169,RIL169,60,1932.55
KS11,2,170,RIL170,64,2047.65
KS11,2,171,RIL171,61,1965.05
KS11,2,172,RIL172,55,1762.95
KS11,2,173,RIL173,93,2863.9
KS11,2,174,RIL174,62,1994.15
KS11,2,175,RIL175,118,3246.8
KS11,2,176,RIL176,64,2047.65
KS11,2,177,RIL177,95,2900.75
KS11,2,178,RIL178,55,1762.95
KS11,2,179,RIL179,55,1762.95
KS11,2,180,RIL180,91,2833.9
KS11,2,181,RIL181,54,1725.45
KS11,2,182,RIL182,51,1623.3
KS11,2,183,RIL183,55,1762.95
KS11,2,184,RIL184,51,1623.3
KS11,2,185,RIL185,59,1898.65
KS11,2,186,RIL186,95,2900.75
KS11,2,187,RIL187,74,2328.75
KS11,2,188,RIL188,60,1932.55
KS11,2,189,RIL189,58,1868.25
KS11,2,190,RIL190,60,1932.55
KS11,2,191,RIL191,109,3111.9
KS11,2,192,RIL192,64,2047.65
KS11,2,193,RIL193,56,1798.95
KS11,2,194,RIL194,66,2097.05
KS11,2,195,RIL195,59,1898.65
KS11,2,196,RIL196,52,1654.35
KS11,2,197,RIL197,59,1898.65
KS11,2,198,RIL198,73,2299.25
KS11,2,199,RIL199,71,2236.25
KS11,2,200,RIL200,48,1508.3
KS11,2,201,RIL201,85,2671.45
KS11,2,202,RIL202,109,3111.9
KS11,2,203,RIL203,55,1762.95
KS11,2,204,RIL204,70,2204.75
KS11,2,205,RIL205,63,2022.65
KS11,2,206,RIL206,61,1965.05
KS11,2,207,RIL207,59,1898.65
KS11,2,208,RIL208,53,1687.95
KS11,2,209,RIL209,56,1798.95
KS11,2,210,RIL210,75,2358.15
KS11,2,211,RIL211,77,2429.15
KS11,2,212,RIL212,50,1585.8
KS11,2,213,RIL213,48,1508.3
KS11,2,214,RIL214,61,1965.05
KS11,2,215,RIL215,65,2072.15
KS11,2,217,RIL217,55,1762.95
KS11,2,218,RIL218,81,2545.7
KS11,2,219,RIL219,70,2204.75
KS11,2,220,RIL220,65,2072.15
KS11,2,221,RIL221,73,2299.25
KS11,2,222,RIL222,71,2236.25
KS11,2,223,RIL223,60,1932.55
KS11,2,224,RIL224,57,1836.95
KS11,2,225,RIL225,62,1994.15
KS11,2,226,RIL226,61,1965.05
KS11,2,227,RIL227,62,1994.15
KS11,2,229,RIL229,77,2429.15
KS11,2,230,RIL230,47,1476.8
KS11,2,231,RIL231,100,2994.3
KS11,2,232,RIL232,91,2833.9
KS11,2,233,RIL233,55,1762.95
KS11,2,234,RIL234,52,1654.35
KS11,2,235,RIL235,100,2994.3
KS11,2,237,RIL237,77,2429.15
KS11,2,238,RIL238,65,2072.15
KS11,2,239,RIL239,92,2849.4
KS11,2,240,RIL240,61,1965.05
KS11,2,241,RIL241,81,2545.7
KS11,2,242,RIL242,79,2485.65
KS11,2,243,RIL243,60,1932.55
KS11,2,244,RIL244,56,1798.95
KS11,2,245,RIL245,54,1725.45
KS11,2,246,RIL246,100,2994.3
KS11,2,247,RIL247,60,1932.55
KS11,2,248,RIL248,57,1836.95
KS12,1,5,RIL5,80,2482.15
KS12,1,6,RIL6,78,2432.6
KS12,1,7,RIL7,105,3050.85
KS12,1,8,RIL8,84,2586.1
KS12,1,9,RIL9,66,2144.35
KS12,1,10,RIL10,104,3029.9
KS12,1,11,RIL11,74,2330.9
KS12,1,12,RIL12,104,3029.9
KS12,1,13,RIL13,75,2350.9
KS12,1,14,RIL14,80,2482.15
KS12,1,15,RIL15,76,2375.4
KS12,1,16,RIL16,60,1975.45
KS12,1,17,RIL17,130,3347.8
